Time - ADC Voltage	Amplitude - ADC Voltage
61,7000000	3,1315613
61,8000000	3,1350708
61,9000000	3,1385803
62,0000000	3,1420898
62,1000000	3,1449890
62,2000000	3,1486511
62,3000000	3,1520081
62,4000000	3,1556702
62,5000000	3,1585693
62,6000000	3,1613159
62,7000000	3,1642151
62,8000000	3,1677246
62,9000000	3,1707764
63,0000000	3,1733704
63,1000000	3,1764221
63,2000000	3,1799316
63,3000000	3,1828308
63,4000000	3,1857300
63,5000000	3,1887817
63,6000000	3,1922913
63,7000000	3,1953430
63,8000000	3,1983948
63,9000000	3,2015991
64,0000000	3,2048035
64,1000000	3,2081604
64,2000000	3,2115173
64,3000000	3,2151794
64,4000000	3,2179260
64,5000000	3,2225037
64,6000000	3,2263184
64,7000000	3,2298279
64,8000000	3,2339478
64,9000000	3,2383728
65,0000000	3,2426453
65,1000000	3,2472229
65,2000000	3,2519531
65,3000000	3,2566833
65,4000000	3,2623291
65,5000000	3,2676697
65,6000000	3,2723999
65,7000000	3,2775879
65,8000000	3,2838440
65,9000000	3,2897949
66,0000000	3,2955933
66,1000000	3,3013916
66,2000000	3,3070374
66,3000000	3,3148193
66,4000000	3,3215332
66,5000000	3,3270264
66,6000000	3,3331299
66,7000000	3,3399963
66,8000000	3,3473206
66,9000000	3,3537292
67,0000000	3,3604431
67,1000000	3,3676147
67,2000000	3,3749390
67,3000000	3,3818054
67,4000000	3,3889771
67,5000000	3,3964539
67,6000000	3,4037781
67,7000000	3,4111023
67,8000000	3,4178162
67,9000000	3,4245300
68,0000000	3,4326172
68,1000000	3,4397888
68,2000000	3,4463501
68,3000000	3,4538269
68,4000000	3,4606934
68,5000000	3,4680176
68,6000000	3,4753418
68,7000000	3,4820557
68,8000000	3,4887695
68,9000000	3,4957886
69,0000000	3,5025024
69,1000000	3,5096741
69,2000000	3,5165405
69,3000000	3,5234070
69,4000000	3,5301208
69,5000000	3,5368347
69,6000000	3,5430908
69,7000000	3,5499573
69,8000000	3,5566711
69,9000000	3,5630798
70,0000000	3,5697937
70,1000000	3,5758972
70,2000000	3,5826111
70,3000000	3,5899353
70,4000000	3,5955811
70,5000000	3,6012268
70,6000000	3,6074829
70,7000000	3,6137390
70,8000000	3,6196899
70,9000000	3,6260986
71,0000000	3,6322021
71,1000000	3,6383057
71,2000000	3,6445618
71,3000000	3,6500549
71,4000000	3,6563110
71,5000000	3,6622620
71,6000000	3,6682129
71,7000000	3,6740112
71,8000000	3,6795044
71,9000000	3,6848450
72,0000000	3,6909485
72,1000000	3,6968994
72,2000000	3,7019348
72,3000000	3,7080383
72,4000000	3,7138367
72,5000000	3,7193298
72,6000000	3,7248230
72,7000000	3,7301636
72,8000000	3,7356567
72,9000000	3,7414551
73,0000000	3,7467957
73,1000000	3,7519836
73,2000000	3,7577820
73,3000000	3,7632751
73,4000000	3,7683105
73,5000000	3,7738037
73,6000000	3,7794495
73,7000000	3,7849426
73,8000000	3,7902832
73,9000000	3,7956238
74,0000000	3,8009644
74,1000000	3,8064575
74,2000000	3,8117981
74,3000000	3,8172913
74,4000000	3,8224792
74,5000000	3,8276672
74,6000000	3,8325500
74,7000000	3,8372803
74,8000000	3,8423157
74,9000000	3,8479614
75,0000000	3,8526917
75,1000000	3,8572693
75,2000000	3,8624573
75,3000000	3,8673401
75,4000000	3,8726807
75,5000000	3,8777161
75,6000000	3,8825989
75,7000000	3,8877869
75,8000000	3,8925171
75,9000000	3,8975525
76,0000000	3,9021301
76,1000000	3,9070129
76,2000000	3,9120483
76,3000000	3,9169312
76,4000000	3,9218140
76,5000000	3,9268494
76,6000000	3,9317322
76,7000000	3,9367676
76,8000000	3,9411926
76,9000000	3,9460754
77,0000000	3,9509583
77,1000000	3,9553833
